idx,general,pediatric,specialist,hygienist_for_general,hygienist_for_pediatric,Address,ZIP,City,State,Latitude,Longitude,CensusCountyFips,CensusStateFips,County,med_indicator,chip_indicator
2410,1,0,0,2,0,"7493 N. ORACLE RD,STE 127",85704,TUCSON,AZ,32.3428472,-110.97739609999999,19,4,Pima County,0,0
2411,1,0,0,2,0,"7493 N. ORACLE, #127",85704,TUCSON,AZ,32.3428472,-110.97739609999999,19,4,Pima County,0,0
2412,2,0,0,4,0,750 N KENDRICK ST SUITE 100,86001,FLAGSTAFF,AZ,35.205654200000005,-111.64902579999999,5,4,Coconino County,0,0
2413,1,0,0,2,0,750 N KENDRICK ST. STE 200,86001,FLAGSTAFF,AZ,35.205654200000005,-111.64902579999999,5,4,Coconino County,0,0
2414,1,0,0,2,0,"750 N. ESTRELLA PARKWAY, STE 10",85338,GOODYEAR,AZ,33.4550447,-112.39382109999998,13,4,Maricopa County,0,0
2415,1,0,0,2,0,"750 PUSCH VIEW LN., SUITE 100",85737,ORO VALLEY,AZ,32.3963416,-110.96013529999999,19,4,Pima County,0,0
2416,1,0,0,2,0,"750 W BASELINE RD,APT 2076",85283,TEMPE,AZ,33.3793295,-111.95011640000001,13,4,Maricopa County,0,0
2417,1,0,0,2,0,"7500 E DEER VALLEY,187",85255,SCOTTSDALE,AZ,33.68317095,-111.8211163,13,4,Maricopa County,0,0
2418,1,0,0,2,0,"7500 E MCDONALD,STE 101 B",85250,SCOTTSDALE,AZ,33.524543800000004,-111.9189344,13,4,Maricopa County,0,0
2419,1,0,0,2,0,7500 E PINNACLE PEAK #204,85255,SCOTTSDALE,AZ,33.699258,-111.9174544,13,4,Maricopa County,0,0
2420,1,0,0,2,0,"7500 E. ANGUS DR., STE 2",85251,SCOTTSDALE,AZ,33.4867029,-111.919436,13,4,Maricopa County,0,0
2421,3,0,0,6,0,7500 E. MCDONALD DR. #101B,85250,SCOTTSDALE,AZ,33.524543800000004,-111.9189344,13,4,Maricopa County,0,0
2422,1,0,0,2,0,"7500 E. MCDONALD DR., STE 101B",85250,SCOTTSDALE,AZ,33.524543800000004,-111.9189344,13,4,Maricopa County,0,0
2423,0,0,1,0,0,"7500 E. PINNACLE PEAK RD.,STE A-100",85255,SCOTTSDALE,AZ,33.6990971,-111.9177308,13,4,Maricopa County,0,0
2424,1,0,0,2,0,"7501 EAST MCDOWELL ROAD,APT 2020",85257,SCOTTSDALE,AZ,33.4629377,-111.920377,13,4,Maricopa County,0,0
2425,0,0,1,0,0,"7502 E. PINNACLE PEAK RD., STE B119",85255,SCOTTSDALE,AZ,33.6995425,-111.91755790000002,13,4,Maricopa County,0,0
2426,1,0,0,2,0,7505 W DEER VALLEY RD #130,85382,PEORIA,AZ,33.68161688,-112.22043529999999,13,4,Maricopa County,0,0
2427,1,0,0,2,0,"7505 W DEER VALLEY RD., STE 140",85382,PEORIA,AZ,33.68161688,-112.22043529999999,13,4,Maricopa County,0,0
2428,1,0,0,2,0,"7505 W. DEER VALLEY RD., #100",85382,PEORIA,AZ,33.68161688,-112.22043529999999,13,4,Maricopa County,0,0
2429,1,0,0,2,0,"7505 W. DEER VALLEY RD., STE 100",85382,PEORIA,AZ,33.68161688,-112.22043529999999,13,4,Maricopa County,0,0
2430,1,0,0,2,0,7517 S MCCLINTOCK DR SUITE 106,85283,TEMPE,AZ,33.3509645,-111.90968970000002,13,4,Maricopa County,0,0
2431,0,0,1,0,0,"7517 S. MCCLINTOCK DR.,SUITE #101",85283,TEMPE,AZ,33.3509645,-111.90968970000002,13,4,Maricopa County,0,0
2432,1,0,0,2,0,7518 N. LA CHOLLA BLVD.,85741,TUCSON,AZ,32.34230518,-111.0126537,19,4,Pima County,0,0
2433,1,0,0,2,0,7522 E ONZA AVE,85212,MESA,AZ,33.3221585,-111.63546409999998,13,4,Maricopa County,0,0
2434,1,0,0,2,0,7522 N. CALLE CORDOBESA,85704,TUCSON,AZ,32.3433559,-110.9793063,19,4,Pima County,0,0
2435,1,0,0,2,0,7531 N. CLEARWATER PKWY.,85253,PARADISE VALLEY,AZ,33.5465805,-111.99049040000001,13,4,Maricopa County,0,0
2436,1,0,0,2,0,754 S. VAL VISTA DR. STE. 106,85296,GILBERT,AZ,33.3365712,-111.7570719,13,4,Maricopa County,0,0
2437,1,0,0,2,0,754 VAL VISTA DR. #107,85296,GILBERT,AZ,33.3365712,-111.7570719,13,4,Maricopa County,0,0
2438,1,0,0,2,0,7540 E JENAN DR,85260,SCOTTSDALE,AZ,33.5944354,-111.91925659999998,13,4,Maricopa County,0,0
2439,1,0,0,2,0,7546 E. MARIPOSA DR.,85251,SCOTTSDALE,AZ,33.5081556,-111.91788829999999,13,4,Maricopa County,0,0
2440,1,0,0,2,0,7547 S. FRONTIER ST,85298,GILBERT,AZ,33.2132012,-111.7374769,13,4,Maricopa County,0,0
2441,1,0,0,2,0,"7550 N. 19TH AVE., #102",85021,PHOENIX,AZ,33.5478663,-112.10019209999999,13,4,Maricopa County,0,0
2442,1,0,0,2,0,7551 E. GOLDEN EAGLE CIR.,85118,GOLDEN CANYON,AZ,33.38506515,-111.4639308,21,4,Pinal County,0,0
2443,1,0,0,2,0,7552 E CAMELBACK RD.,85251,SCOTTSDALE,AZ,33.5050384,-111.9101368,13,4,Maricopa County,0,0
2444,1,0,0,2,0,7553 W SAN JUAN AVE,85303,GLENDALE,AZ,33.5178656,-112.2231953,13,4,Maricopa County,0,0
2445,1,0,0,2,0,7556 N. LACHOLLA BLVD.,85741,TUCSON,AZ,32.3429049,-111.0126585,19,4,Pima County,0,0
2446,1,0,0,2,0,7561 S WILLOW DRIVE,85283,TEMPE,AZ,33.350148100000006,-111.9143805,13,4,Maricopa County,0,0
2447,1,0,0,2,0,7575 N. ORACLE RD.,85704,TUCSON,AZ,32.344452600000004,-110.97694380000002,19,4,Pima County,0,0
2448,1,0,0,2,0,7584 EAST STATE ROUTE 69,86314,PRESCOTT VALLEY,AZ,34.5858523,-112.33241809999998,25,4,Yavapai County,0,0
2449,0,0,1,0,0,7595 E MCDONALD DR STE-110,85250,SCOTTSDALE,AZ,33.523626300000004,-111.9178456,13,4,Maricopa County,0,0
2450,0,1,0,0,2,"7600 E. CAMELBACK RD,SUITE 8",85251,SCOTTSDALE,AZ,33.5028035,-111.91725009999999,13,4,Maricopa County,0,0
2451,1,0,0,2,0,"7600 E. CAMELBACK RD., SUITE 4",85251,SCOTTSDALE,AZ,33.5028035,-111.91725009999999,13,4,Maricopa County,0,0
2452,1,0,0,2,0,"7600 E. CAMELBACK, SUITE 4",85251,SCOTTSDALE,AZ,33.5028035,-111.91725009999999,13,4,Maricopa County,0,0
2453,1,0,0,2,0,7610 N LA CHOLLA BLVD,85741,TUCSON,AZ,32.34375713,-111.0126654,19,4,Pima County,0,0
2454,0,1,0,0,2,7610 N. LA CHOLLA BLVD.,85741,TUCSON,AZ,32.34375713,-111.0126654,19,4,Pima County,0,0
2455,1,0,0,2,0,"7614 W INDIAN SCHOOL RD,SUITE D-2",85033,PHOENIX,AZ,33.49471848,-112.2232916,13,4,Maricopa County,0,0
2456,1,0,0,2,0,762 N. COUNTRY CLUB RD.,85716,TUCSON,AZ,32.2315792,-110.9264503,19,4,Pima County,0,0
2457,1,0,0,2,0,7628 N VIA DE MANANA,85258,SCOTTSDALE,AZ,33.54725806,-111.89608490000002,13,4,Maricopa County,0,0
2458,1,0,0,2,0,7640 E. PLACITA DEL PAJARO,85750,TUCSON,AZ,32.3191738,-110.8294594,19,4,Pima County,0,0
2459,1,0,0,2,0,7644 E. COOLIDGE ST.,85251,SCOTTSDALE,AZ,33.5058034,-111.91609790000001,13,4,Maricopa County,0,0
2460,1,0,0,2,0,"7650 S. MCCLINTOCK DR., STE 103-235",85284,TEMPE,AZ,33.348110999999996,-111.9122368,13,4,Maricopa County,0,0
2461,1,0,0,2,0,"7679 E PINNACLE PEAK RD,UNIT 115",85255,SCOTTSDALE,AZ,33.6949727,-111.9160554,13,4,Maricopa County,0,0
2462,1,0,0,2,0,7693 E. TUMBLE WEED RD.,86315,PRESCOTT VALLEY,AZ,34.647757500000004,-112.3309517,25,4,Yavapai County,0,0
2463,1,0,0,2,0,77 EAST MISSOURI AVE #33,85012,PHOENIX,AZ,33.516188,-112.072442,13,4,Maricopa County,0,0
2464,1,0,0,2,0,"770 E. THUNDERBIRD RD.,SUITE B",85022,PHOENIX,AZ,33.6081925,-112.06321100000001,13,4,Maricopa County,0,0
2465,0,0,1,0,0,"770 E. THUNDERBIRD ROAD,SUITE A",85022,PHOENIX,AZ,33.6081925,-112.06321100000001,13,4,Maricopa County,0,0
2466,1,0,0,2,0,"7700 W ASPERA BLVD,APT 2035",85308,GLENDALE,AZ,33.670701799999996,-112.2251794,13,4,Maricopa County,0,0
2467,1,0,0,2,0,"7700 W. ASPERA BLVD,APT 2026",85308,GLENDALE,AZ,33.670701799999996,-112.2251794,13,4,Maricopa County,0,0
2468,1,0,0,2,0,"7700 WEST ASPERA BLVD,APT 1098",85308,GLENDALE,AZ,33.670701799999996,-112.2251794,13,4,Maricopa County,0,0
2469,1,0,0,2,0,"7701 E OSBORN RD,#266W",85251,SCOTTSDALE,AZ,33.4847886,-111.9163801,13,4,Maricopa County,0,0
2470,1,0,0,2,0,7708 WEST BELL ROAD #103,85308,GLENDALE,AZ,33.6388236,-112.2253051,13,4,Maricopa County,0,0
2471,1,0,0,2,0,7727 S 22ND LANE,85041,PHOENIX,AZ,33.376027,-112.1074229,13,4,Maricopa County,0,0
2472,1,0,0,2,0,7737 E. INDIAN SCHOOL RD.,85251,SCOTTSDALE,AZ,33.4945231,-111.91378970000001,13,4,Maricopa County,0,0
2473,1,0,0,2,0,7739 E. BROADWAY BLVD #163,85710,TUCSON,AZ,32.2221532,-110.8255322,19,4,Pima County,0,0
2474,0,0,1,0,0,7767 E. VIA DEL FUTURO,85258,SCOTTSDALE,AZ,33.54068444,-111.9132846,13,4,Maricopa County,0,0
2475,1,0,0,2,0,777 W BETHANY HOME RD,85013,PHOENIX,AZ,33.52377157,-112.083367,13,4,Maricopa County,0,0
2476,1,0,0,2,0,7777 N. 43RD AVE.,85051,PHOENIX,AZ,33.5516912,-112.1509357,13,4,Maricopa County,0,0
2477,1,0,0,2,0,7777 W DEER VALLEY RD #160,85382,PEORIA,AZ,33.6810839,-112.22659399999999,13,4,Maricopa County,0,0
2478,1,0,0,2,0,7778 W. LONE CACTUS DR,85308,PEORIA,AZ,33.6778671,-112.22641189999999,13,4,Maricopa County,0,0
2479,1,0,0,2,0,7780 E SPEEDWAY BLVD,85710,TUCSON,AZ,32.234937,-110.82662069999999,19,4,Pima County,0,0
2480,1,0,0,2,0,7810 E. CALLE DEL MINIQUE,85750,TUCSON,AZ,32.31040367,-110.8266926,19,4,Pima County,0,0
2481,1,0,0,2,0,7814 N PINESVIEW DR,85258,SCOTTSDALE,AZ,33.5502864,-111.91203999999999,13,4,Maricopa County,0,0
2482,1,0,0,2,0,"7835 E GELDING RD., STE-F",85260,SCOTTSDALE,AZ,33.6148318,-111.911635,13,4,Maricopa County,0,0
2483,1,0,0,2,0,7845 W. FETLOCK TRL,85383,PEORIA,AZ,33.731638200000006,-112.2288537,13,4,Maricopa County,0,0
2484,1,0,0,2,0,7845 WEST FETLOCK TRAIL,85383,PEORIA,AZ,33.731638200000006,-112.2288537,13,4,Maricopa County,0,0
2485,1,0,0,2,0,7852 W ACAPULCO LN,85381,PEORIA,AZ,33.6235527,-112.2275866,13,4,Maricopa County,0,0
2486,0,1,0,0,2,"7860 EAST CAMELBACK ROAD,# 212",85251,SCOTTSDALE,AZ,33.5050332,-111.9119102,13,4,Maricopa County,0,0
2487,1,0,0,2,0,"7900 E THOMPSON PEAK PARKWAY,,STE-102",85255,SCOTTSDALE,AZ,33.670401700000006,-111.91075159999998,13,4,Maricopa County,0,0
2488,1,0,0,2,0,"7900 E THOMPSON PEAK PKWY., STE-101",85255,SCOTTSDALE,AZ,33.670401700000006,-111.91075159999998,13,4,Maricopa County,0,0
2489,1,0,0,2,0,"7900 E. THOMPSON PEAK PKWY., STE 101",85255,SCOTTSDALE,AZ,33.670401700000006,-111.91075159999998,13,4,Maricopa County,0,0
2490,1,0,0,2,0,7900 SOUTH J STOCK RD,85746,TUCSON,AZ,32.11109918,-110.98109099999999,19,4,Pima County,0,0
2491,1,0,0,2,0,"7904 E. CHAPARRAL RD., STE A109",85250,SCOTTSDALE,AZ,33.5096026,-111.9116889,13,4,Maricopa County,0,0
2492,1,0,0,2,0,"793 N. ALMA SCHOOL RD., STE 12",85224,CHANDLER,AZ,33.3163636,-111.858575,13,4,Maricopa County,0,0
2493,1,0,0,2,0,7944 E 38TH PL,85365,YUMA,AZ,32.658812899999994,-114.49678759999999,27,4,Yuma County,0,0
2494,1,0,0,2,0,7949 E 24TH ST,85365,YUMA,AZ,32.68361794,-114.7326588,27,4,Yuma County,0,0
2495,1,0,0,2,0,"7966 W. THUNDERBIRD RD.,SUITE 101",85381,PEORIA,AZ,33.6105605,-112.2304179,13,4,Maricopa County,0,0
2496,0,0,1,0,0,7972 W. THUNDERBIRD RD. BLDG 2 SUITE #103,85381,PEORIA,AZ,33.6108809,-112.2304865,13,4,Maricopa County,0,0
2497,1,0,0,2,0,7994 E 38TH PL,85365,YUMA,AZ,32.65865582,-114.4983138,27,4,Yuma County,0,0
2498,1,0,0,2,0,80 SOLDIER PASS RD.,86336,SEDONA,AZ,34.86445795,-111.78297649999999,25,4,Yavapai County,0,0
2499,2,0,0,4,0,"80 SOLDIERS PASS RD,SUITE C",86336,SEDONA,AZ,34.87796733,-111.7856197,25,4,Yavapai County,0,0
2500,1,0,0,2,0,80 W BOXELDER PL,85755,ORO VALLEY,AZ,32.438662,-110.9709854,19,4,Pima County,0,0
2501,1,0,1,2,0,"800 W CHANDLER BLVD,SUITE 1",85225,CHANDLER,AZ,33.306405600000005,-111.85490929999999,13,4,Maricopa County,0,0
2502,1,0,0,2,0,801 N WILMOT AVE  #B-2,85711,TUCSON,AZ,32.2313046,-110.8583158,19,4,Pima County,0,0
2503,0,0,1,0,0,"801 N WILMOT RD, STE B2",85711,TUCSON,AZ,32.2313046,-110.8583158,19,4,Pima County,0,0
2504,1,0,0,2,0,801 N. WILMOT RD SUITE G,85711,TUCSON,AZ,32.2313046,-110.8583158,19,4,Pima County,0,0
2505,1,0,0,2,0,801 N. WILMOT RD. SUITE A-1,85711,TUCSON,AZ,32.2313046,-110.8583158,19,4,Pima County,0,0
2506,0,0,1,0,0,"801 N. WILMOT RD., #F-2",85711,TUCSON,AZ,32.2313046,-110.8583158,19,4,Pima County,0,0
2507,0,0,1,0,0,"801 N. WILMOT RD., STE E-1",85711,TUCSON,AZ,32.2313046,-110.8583158,19,4,Pima County,0,0
2508,0,1,0,0,2,"801 N. WILMOT RD.,STE C",85711,TUCSON,AZ,32.2313046,-110.8583158,19,4,Pima County,0,0
2509,1,0,0,2,0,"801 NORTH WILMOT RD, SUITE A3",85711,TUCSON,AZ,32.2313046,-110.8583158,19,4,Pima County,0,0
2510,0,0,1,0,0,"801 NORTH WILMOT RD,SUITE F-2",85711,TUCSON,AZ,32.2313046,-110.8583158,19,4,Pima County,0,0
2511,1,0,0,2,0,801 W. ELLIOTT RD.,85225,CHANDLER,AZ,33.349362,-111.85499740000002,13,4,Maricopa County,0,0
2512,1,0,0,2,0,8010 EAST MCDOWELL RD #116,85257,SCOTTSDALE,AZ,33.466645899999996,-111.90826709999999,13,4,Maricopa County,0,0
2513,1,0,0,2,0,802 SCHEMMER DR,86305,PRESCOTT,AZ,34.5487774,-112.47956529999999,25,4,Yavapai County,0,0
2514,1,0,0,2,0,803 N. MAGNOLIA AVE.,85711,TUCSON,AZ,32.231773,-110.8821754,19,4,Pima County,0,0
2515,0,0,1,0,0,803 WEST ELLIOT RD.,85225,CHANDLER,AZ,33.34965455,-111.8529503,13,4,Maricopa County,0,0
2516,0,0,1,0,0,8033 E VIA DE LOS LIBROS,85258,SCOTTSDALE,AZ,33.55015074,-111.90628799999999,13,4,Maricopa County,0,0
2517,1,0,0,2,0,"8040 E INDIAN SCHOOL RD,STE #110",85251,SCOTTSDALE,AZ,33.4953298,-111.9073132,13,4,Maricopa County,0,0
2518,1,0,0,2,0,8046 N 2ND DR,85021,PHOENIX,AZ,33.554250399999994,-112.0776004,13,4,Maricopa County,0,0
2519,1,0,0,2,0,8055 N VIA DE NEGOCIO,85258,SCOTTSDALE,AZ,33.55395559,-111.89345700000001,13,4,Maricopa County,0,0
2520,1,0,0,2,0,8066 E. FLORENTINE RD.,86314,PRESCOTT VALLEY,AZ,34.5881127,-112.32468600000001,25,4,Yavapai County,0,0
2521,0,0,1,0,0,8070 N. ORACLE RD.,85704,TUCSON,AZ,32.3535094,-110.9730902,19,4,Pima County,0,0
2522,1,0,0,2,0,808 N MISSION PARKWAY,85194,CASA GRANDE,AZ,32.8812288,-111.6792572,21,4,Pinal County,0,0
2523,2,0,0,4,0,810 W 8TH ST,85546,SAFFORD,AZ,32.83139467,-109.71760790000002,9,4,Graham County,0,0
2524,0,0,1,0,0,8101 E FLORENTINE RD,86314,PRESCOTT VALLEY,AZ,34.587447499999996,-112.32422620000001,25,4,Yavapai County,0,0
2525,1,0,0,2,0,8104 E. WHITEHORN CIR.,85266,SCOTTSDALE,AZ,33.7971698,-111.9059078,13,4,Maricopa County,0,0
2526,1,0,0,2,0,"8110 W UNION HILLS DRIVE,SUITE 430",85308,GLENDALE,AZ,33.6532214,-112.23390520000001,13,4,Maricopa County,0,0
2527,1,0,0,2,0,8112 N 87TH PL,85258,SCOTTSDALE,AZ,33.5545451,-111.89255800000001,13,4,Maricopa County,0,0
2528,1,0,0,2,0,8132 E. DEL BARQUERO DR.,85258,SCOTTSDALE,AZ,33.5571525,-111.9059159,13,4,Maricopa County,0,0
2529,1,0,0,2,0,8134 W ZOE ELLA WAY,85382,PEORIA,AZ,33.624981700000006,-112.23319850000001,13,4,Maricopa County,0,0
2530,1,0,0,2,0,8141 E. BARBARA RD.,86314,PRESCOTT VALLEY,AZ,34.590262700000004,-112.3231426,25,4,Yavapai County,0,0
2531,1,0,0,2,0,815 GAIL GARDNER WAY,86305,PRESCOTT,AZ,34.5565484,-112.48643600000001,25,4,Yavapai County,0,0
2532,1,0,0,2,0,8160 E. BUTHERUS #8,85260,SCOTTSDALE,AZ,33.6209138,-111.90491920000001,13,4,Maricopa County,0,0
2533,1,0,0,2,0,"8160 HOUGHTON RD, SUITE 130",85747,TUCSON,AZ,32.1033577,-110.77472579999998,19,4,Pima County,0,0
2534,1,0,0,2,0,"8160 S HOUGHTON RD,STE 130",85747,TUCSON,AZ,32.1033577,-110.77472579999998,19,4,Pima County,0,0
2535,1,0,0,2,0,"8160 S HOUGHTON RD,SUITE 130",85747,TUCSON,AZ,32.1033577,-110.77472579999998,19,4,Pima County,0,0
2536,2,0,0,4,0,"8196 E. FLORENTINE RD., STE A",86314,PRESCOTT VALLEY,AZ,34.5881096,-112.3226574,25,4,Yavapai County,0,0
2537,1,0,0,2,0,8201 E JACQUE DR,86314,PRESCOTT VALLEY,AZ,34.6100779,-112.3205154,25,4,Yavapai County,0,0
2538,1,0,0,2,0,8201 N VIA DE LAGO,85258,SCOTTSDALE,AZ,33.55633893,-111.9164328,13,4,Maricopa County,0,0
2539,0,0,1,0,0,"8203 W ORAIBI DR,APT #1007",85382,PEORIA,AZ,33.661615600000005,-112.23596859999999,13,4,Maricopa County,0,0
2540,1,0,0,2,0,8211 DEL CAVERNA,85258,SCOTTSDALE,AZ,33.56441349,-111.9018047,13,4,Maricopa County,0,0
2541,1,0,0,2,0,8215 E KEUKA CT,85715,TUCSON,AZ,32.2456983,-110.8173145,19,4,Pima County,0,0
2542,1,0,0,2,0,822 WEST BIRCH AVE.,86001,FLAGSTAFF,AZ,35.2024607,-111.65766,5,4,Coconino County,0,0
2543,1,0,0,2,0,"8230 E. BROADWAY, SUITE W-1",85710,TUCSON,AZ,32.2206022,-110.81636340000001,19,4,Pima County,0,0
2544,1,0,0,2,0,8245 E KNOLLWOOD TER,85750,TUCSON,AZ,32.275637800000005,-110.8161098,19,4,Pima County,0,0
2545,1,0,0,2,0,"8248 W. DEER VALLEY ROAD, SUITE A-110",85358,PEORIA,AZ,33.68168717,-112.23463600000001,13,4,Maricopa County,0,0
2546,1,0,0,2,0,"8250 N. CORTARO RD., SUITE 110",85743,TUCSON,AZ,32.3563018,-111.09186820000001,19,4,Pima County,0,0
2547,1,0,0,2,0,8253 W. THUNDERBIRD RD. #101,85381,PEORIA,AZ,33.6091013,-112.2362146,13,4,Maricopa County,0,0
2548,1,0,0,2,0,"8272 W LAKE PLEASANT PARKWAY, STE-204",85382,PEORIA,AZ,33.66869016,-112.2378439,13,4,Maricopa County,0,0
2549,0,0,2,0,0,"8272 W LAKE PLEASANT PKWY,,SUITE 209",85382,PEORIA,AZ,33.66869016,-112.2378439,13,4,Maricopa County,0,0
2550,1,0,0,2,0,8275 E. BELL RD. APT. 3205,85260,SCOTTSDALE,AZ,33.6390104,-111.89999909999999,13,4,Maricopa County,0,0
2551,1,0,0,2,0,8284 WEST UNION HILLS DRIVE,85308,GLENDALE,AZ,33.65280904,-112.23686059999999,13,4,Maricopa County,0,0
2552,1,0,0,2,0,829 E JOSEPHINE CANYON DRIVE,85614,GREEN VALLEY,AZ,31.8522899,-110.96804809999999,19,4,Pima County,0,0
2553,1,0,0,2,0,"8295 N CORTARO ROAD,SUITE 137",85743,TUCSON,AZ,32.357569500000004,-111.0924625,19,4,Pima County,0,0
2554,0,0,1,0,0,"8300 E. DIXILETA DR., STE 231",85266,SCOTTSDALE,AZ,33.7568674,-111.90535659999999,13,4,Maricopa County,0,0
2555,1,0,0,2,0,831 N DATE PALM DR.,85234,GILBERT,AZ,33.3654625,-111.75210320000001,13,4,Maricopa County,0,0
2556,1,0,0,2,0,8310 VIA DE LA ESCUELS,85258,SCOTTSDALE,AZ,33.56469143,-111.89564920000001,13,4,Maricopa County,0,0
2557,1,0,0,2,0,"8311 E. VIA DE VENTURA,APT. 2015",85258,SCOTTSDALE,AZ,33.55439424,-111.9025317,13,4,Maricopa County,0,0
2558,1,0,1,2,0,8315 N ORACLE RD,85704,TUCSON,AZ,32.3574721,-110.97424679999999,19,4,Pima County,0,0
2559,1,0,0,2,0,8331 E WELSH TRAIL,85258,SCOTTSDALE,AZ,33.5773437,-111.9005983,13,4,Maricopa County,0,0
2560,1,0,0,2,0,8350 E. RAINTREE DR. SUITE 115,85260,SCOTTSDALE,AZ,33.61912589999999,-111.89929479999999,13,4,Maricopa County,0,0
2561,1,0,0,2,0,"8350 E. RAINTREE DR., STE 115",85260,SCOTTSDALE,AZ,33.61912589999999,-111.89929479999999,13,4,Maricopa County,0,0
2562,1,0,0,2,0,836 CAMPBELL ST,86301,PRESCOTT,AZ,34.5560571,-112.4737544,25,4,Yavapai County,0,0
2563,1,0,0,2,0,8380 N SILVERBELL RD,85743,TUCSON,AZ,32.3591558,-111.114195,19,4,Pima County,0,0
2564,1,0,0,2,0,8381 EAST OVERLOOK DRIVE,85255,SCOTTSDALE,AZ,33.6835777,-111.8995331,13,4,Maricopa County,0,0
2565,1,0,0,2,0,8383 EAST TAILFEATHER DRIVE,85255,SCOTTSDALE,AZ,33.6786635,-111.8996828,13,4,Maricopa County,0,0
2566,2,0,0,4,0,839 W. CONGRESS ST,85745,TUCSON,AZ,32.2206273,-110.98584620000001,19,4,Pima County,0,0
2567,1,0,0,2,0,8401 E. 22ND ST.,85710,TUCSON,AZ,32.207004100000006,-110.81344170000001,19,4,Pima County,0,0
2568,1,0,0,2,0,"8404 E SHEA BLVD,SUITE 102",85260,SCOTTSDALE,AZ,33.5828828,-111.8994345,13,4,Maricopa County,0,0
2569,1,0,0,2,0,8414 E. BELGIAN TRAIL,85258,SCOTTSDALE,AZ,33.5803474,-111.8991783,13,4,Maricopa County,0,0
2570,1,0,0,2,0,8415 N PIMA RD #250,85258,SCOTTSDALE,AZ,33.56469143,-111.89564920000001,13,4,Maricopa County,0,0
2571,1,0,0,2,0,"8416 E SHEA BLVD,SUITE C-100",85260,SCOTTSDALE,AZ,33.5832752,-111.89892659999998,13,4,Maricopa County,0,0
2572,1,0,0,2,0,8417 E. CHOLLA ST.,85260,SCOTTSDALE,AZ,33.5888221,-111.8986742,13,4,Maricopa County,0,0
2573,1,0,0,2,0,8417 N SAND FLOWER RD,85743,TUCSON,AZ,32.359462699999995,-111.123972,19,4,Pima County,0,0
2574,1,0,0,2,0,"8422 E SHEA BLVD,SUITE 104",85260,SCOTTSDALE,AZ,33.5825795,-111.8986495,13,4,Maricopa County,0,0
2575,1,0,0,2,0,8426 E. SHETLAND TRAIL,85258,SCOTTSDALE,AZ,33.576773100000004,-111.898876,13,4,Maricopa County,0,0
2576,2,0,0,4,0,"8438 E SHEA BLVD., STE-100",85260,SCOTTSDALE,AZ,33.583512899999995,-111.8980902,13,4,Maricopa County,0,0
2577,1,0,0,2,0,"8438 E. SHEA BLVD,SUITE 100",85260,SCOTTSDALE,AZ,33.583512899999995,-111.8980902,13,4,Maricopa County,0,0
2578,1,0,0,2,0,"8444 N. ORACLE RD., STE 130",85704,ORO VALLEY,AZ,32.360217,-110.97127490000001,19,4,Pima County,0,0
2579,1,0,0,2,0,8474 EAST TUMBLEWEED DR.,85266,SCOTTSDALE,AZ,33.7974127,-111.89817420000001,13,4,Maricopa County,0,0
2580,1,0,0,2,0,"8485 E. 22ND ST,APT 237",85710,TUCSON,AZ,32.2076036,-110.8122282,19,4,Pima County,0,0
2581,2,0,0,4,0,850 N. GERONIMO RD,85119,APACHE JUNCTION,AZ,33.4230092,-111.48635859999999,21,4,Pinal County,0,0
2582,1,0,0,2,0,850 N. KOLB RD.,85710,TUCSON,AZ,32.2318686,-110.8401348,19,4,Pima County,0,0
2583,1,0,0,2,0,8504 W. ROSS AVE,85382,PEORIA,AZ,33.6741237,-112.24096589999999,13,4,Maricopa County,0,0
2584,1,0,0,2,0,8519 N 59TH AVE,85302,GLENDALE,AZ,33.560960200000004,-112.1860153,13,4,Maricopa County,0,0
2585,1,0,0,2,0,8524 E. KIRA AVE,85209,MESA,AZ,33.37833888,-111.6376636,13,4,Maricopa County,0,0
2586,1,0,0,2,0,8535 E. HARTFORD DR.  #208,85255,SCOTTSDALE,AZ,33.640662899999995,-111.8960452,13,4,Maricopa County,0,0
2587,1,0,0,2,0,8535 E. HARTFORD DR. # 202,85255,SCOTTSDALE,AZ,33.640662899999995,-111.8960452,13,4,Maricopa County,0,0
2588,1,0,0,2,0,"8535 E. HARTFORD DR., STE-100",85255,SCOTTSDALE,AZ,33.640662899999995,-111.8960452,13,4,Maricopa County,0,0
2589,1,0,0,2,0,"8535 EAST HARTFORD DRIVE,SUITE 202",85255,SCOTTSDALE,AZ,33.640662899999995,-111.8960452,13,4,Maricopa County,0,0
2590,1,0,0,2,0,8537 E LOS GATOS DR,85255,SCOTTSDALE,AZ,33.6879537,-111.89595159999999,13,4,Maricopa County,0,0
2591,1,0,0,2,0,854 S HUISH DR,85296,GILBERT,AZ,33.3350588,-111.7080705,13,4,Maricopa County,0,0
2592,1,0,0,2,0,8540 E. TUMBLEWEED DRIVE,85266,SCOTTSDALE,AZ,33.796912799999994,-111.8967778,13,4,Maricopa County,0,0
2593,1,0,0,2,0,855 E BROWN RD SUITE 1,85203,MESA,AZ,33.435348,-111.81241370000001,13,4,Maricopa County,0,0
2594,1,0,0,2,0,855 E BROWN RD SUITE 11,85203,MESA,AZ,33.435348,-111.81241370000001,13,4,Maricopa County,0,0
2595,1,0,0,2,0,"855 E WARNER RD., STE. 104",85225,CHANDLER,AZ,33.334821500000004,-111.8267571,13,4,Maricopa County,0,0
